http://dbpedia.org/property/blank1Info	http://nl.dbpedia.org/property/gemeente	1
http://dbpedia.org/ontology/designer	http://dbpedia.org/property/writers	1
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/property/house	1
http://dbpedia.org/ontology/parent	http://dbpedia.org/property/last	7
http://dbpedia.org/property/blankInfoSec	http://nl.dbpedia.org/property/landschap	234
http://dbpedia.org/property/note	http://nl.dbpedia.org/property/artiest	1
http://dbpedia.org/ontology/division	http://dbpedia.org/property/imageCaption	2
http://dbpedia.org/property/issue	http://nl.dbpedia.org/property/medekeizer	5
http://dbpedia.org/ontology/position	http://dbpedia.org/property/mapCaption	2
http://dbpedia.org/property/birthPlace	http://nl.dbpedia.org/property/geborenIn	1
http://dbpedia.org/ontology/capital	http://dbpedia.org/property/largestMetropolitanArea	1
http://dbpedia.org/ontology/partner	http://dbpedia.org/property/before	1
http://dbpedia.org/ontology/leader	http://dbpedia.org/property/founder	1
http://dbpedia.org/property/data	http://nl.dbpedia.org/property/thuiswereld	4
http://dbpedia.org/ontology/creator	http://dbpedia.org/property/composer	8
http://dbpedia.org/ontology/dynasty	http://dbpedia.org/property/dynasty	11
http://dbpedia.org/property/grave	http://nl.dbpedia.org/property/gestorvenIn	1
http://dbpedia.org/property/data	http://nl.dbpedia.org/property/talen	1
http://dbpedia.org/ontology/tribus	http://dbpedia.org/property/phylum	1
http://dbpedia.org/ontology/spokenIn	http://dbpedia.org/property/ethnicity	1
http://dbpedia.org/ontology/computingPlatform	http://dbpedia.org/property/platforms	10
http://dbpedia.org/ontology/publisher	http://dbpedia.org/property/label	2
http://dbpedia.org/property/story	http://nl.dbpedia.org/property/regie	1
http://dbpedia.org/ontology/largestSettlement	http://dbpedia.org/property/blank1InfoSec	1
http://dbpedia.org/property/producers	http://nl.dbpedia.org/property/producer	4
http://dbpedia.org/ontology/notableWork	http://dbpedia.org/property/works	6
http://dbpedia.org/property/status	http://nl.dbpedia.org/property/land	1
http://dbpedia.org/property/name	http://nl.dbpedia.org/property/nieuwGekozen	27
http://dbpedia.org/property/after	http://nl.dbpedia.org/property/volgend	21
http://dbpedia.org/ontology/organSystem	http://dbpedia.org/property/system	6
http://dbpedia.org/ontology/authority	http://dbpedia.org/property/ordoAuthority	1
http://dbpedia.org/property/subdivision	http://nl.dbpedia.org/property/wNaam	1
